TimeStamp,.[Puffing2.FLOW_FT20530],.[Puffing2.Flow_FT20530.],.[Puffing2.FLOW_FT24540],.[Puffing2.Flow_FT24540.],.[Puffing2.Flow_Rate_FP6.],.[Puffing2.Flow_Rate_FP7.],.[Puffing2.FLOW_RATE_FP8.],.[Puffing2.Motor_EM2152.0],.[Puffing2.MOTOR_EM25560],.[Puffing2.Motor_EM25560.],.[Puffing2.MOTOR_EM25570],.[Puffing2.MOTOR_EM25570.],.[Puffing2.PID_PT2051.Out],.[Puffing2.PID_PT2051.PV],.[Puffing2.PID_PT2051.SP],.[Puffing2.PID_TT2051.out],.[Puffing2.PID_TT2051.PV],.[Puffing2.PID_TT2051.SP],.[Puffing2.PID_TT2454O.Out],.[Puffing2.PID_TT2454O.PV],.[Puffing2.PID_TT2454O.SP],.[Puffing2.PRESS_DPT2357.0],.[Puffing2.PRESS_DPT23570],.[Puffing2.Press_PT20510.],.[Puffing2.Press_PT2152.0],.[Puffing2.TEMP_TE20510],.[Puffing2.Temp_TE20510.],.[Puffing2.TEMP_TE2454I.0],.[Puffing2.TEMP_TE2454O0.],.[Puffing2.TEMP_TE2455I0],.[Puffing2.TEMP_TE2455O0],.[Puffing2.TEMP_TE24600]
3/6/2025 9:30,155.3757019,156.4336548,116.9847641,117.0307999,4.947449684,6.101992607,6.410936832,177.8574066,4.983707428,5.12135458,4.973397255,4.955975056,56.8609848,92.47111511,92.49357605,99.71054077,357.6561584,360,71.46470642,492.366333,491.5296631,-0.249441549,-0.246601909,92.37480927,92.37542725,357.6561584,357.3591614,383.4260559,492.2311401,173.9730225,78.11627197,88.8549118
3/6/2025 9:35,153.7381897,154.7545471,117.2630005,117.5847702,4.937756062,6.101852417,6.886025429,177.8784485,4.982750893,5.126117229,4.973359585,4.956075668,56.00116348,92.47385406,92.49350739,99.70336914,358.1022949,360,67.66769409,495.2272644,491.5213928,-0.249462873,-0.246558011,92.63951874,92.74049377,358.1022949,358.3222351,383.3180542,495.3180542,174.0464783,78.18890381,88.98583984
3/6/2025 9:40,149.2701263,149,117.7148895,117.3527451,4.928062916,6.101712227,6.536774158,177.2424164,4.981794357,5.130880356,4.973322392,4.956175804,58.32708359,92.76895142,92.49343872,99.69618988,359.1621704,360,63.4202919,495.2452698,491.5131226,-0.249484211,-0.246514112,92.35966492,92.17155457,359.1621704,359.112915,383.5941467,495.0467529,174.1199493,78.26153564,89.09406281
3/6/2025 9:45,156.5795746,156.6967926,116.8345108,116.8817749,4.918369293,6.101572037,7.03848505,177.4335785,4.980837822,5.135643005,4.973284721,4.956276417,60.26255798,92.79548645,92.49337006,99.68901062,358.7377319,360,62.96676254,491.7060852,491.5048523,-0.249505535,-0.246470213,92.30515289,92.23132324,358.7377319,358.9079285,383.8702698,491.3515015,174.1934204,78.34468079,89.14414215
3/6/2025 9:50,153.815567,155.154541,116.9702988,116.9494781,4.908675671,6.101431847,6.404062748,177.2904816,4.979881287,5.140405655,4.973247528,4.956376553,59.25245667,92.66426086,92.49329376,99.68183899,358.1037903,360,65.13514709,489.7258911,491.496582,-0.249526858,-0.246426329,92.42690277,92.22412109,358.1037903,358.3017883,383.8144836,490.0758667,174.2668915,78.47121429,89.19422913
3/6/2025 9:55,149.688385,148.5571594,116.7544327,116.579689,4.898982048,6.101291656,6.781795025,177.5916443,4.978924751,5.145168781,4.973209858,4.956477165,58.03283691,92.87869263,92.4932251,99.67465973,357.5262451,360,68.50595093,489.0937805,491.4883118,-0.249548197,-0.24638243,92.69033813,92.71038818,357.5262451,357.6956482,383.6465759,489.1751404,174.3403625,78.59775543,89.2443161
3/6/2025 10:00,159.8052673,160.5769196,116.4227219,116.8208618,4.889288425,6.10115099,6.730088234,177.6152496,4.977968216,5.149931431,4.973172665,4.956577301,56.6668396,92.54284668,92.49315643,99.6674881,357.5604553,360,71.70960236,490.3423462,491.4800415,-0.24956952,-0.246338531,92.89788055,92.61869812,357.5604553,357.4693604,383.4786377,490.2781067,174.4138336,78.72428894,89.29440308
3/6/2025 10:05,157.1878815,157.1083527,117.1622543,116.9740524,4.87959528,6.098331928,4.598339558,177.2868805,4.977011681,5.15469408,4.973134995,4.956677914,59.46531296,92.90882874,92.49308777,99.66030884,358.5068359,360,70.24484253,493.729187,491.4717712,-0.249590859,-0.246294633,92.58119965,92.64305878,358.5068359,358.7085876,383.3106995,493.6699524,174.4873047,78.85082245,89.34449005
3/6/2025 10:10,156.5413055,155.8812103,117.5137558,117.4892426,4.869901657,6.085425377,5.611783504,177.4077759,4.976055145,5.159457207,4.973097801,4.956778526,58.45952225,92.31840515,92.4930191,99.65312958,359.3991394,360,65.49766541,495.9656677,491.463501,-0.249612182,-0.246250734,92.30180359,92.79786682,359.3991394,359.7285461,383.8877869,495.750946,174.5598602,78.97735596,89.39457703
3/6/2025 10:15,153.7444916,154.0791626,117.1760788,117.2440338,4.860208035,6.072518826,6.75100565,177.5090485,4.97509861,5.164219856,4.973060608,4.956878662,55.82658768,92.71283722,92.49295044,99.64595795,359.6762695,360,62.91277695,493.3676758,491.4552307,-0.249633506,-0.246206835,92.74486542,92.38546753,359.6762695,359.6801147,384.0198975,493.285675,174.5472717,79.10389709,89.444664
3/6/2025 10:20,161.6391602,161.1226501,116.614418,116.7091675,4.850514412,6.059612274,7.284712315,177.727417,4.974142075,5.168982506,4.973022938,4.956979275,57.19165802,92.78411865,92.49288177,99.63877869,358.9755554,360,63.67443085,490.4567871,491.4469604,-0.249654844,-0.246162951,92.86167145,92.97054291,358.9755554,358.7757874,383.8529053,490.5241089,174.534668,79.2304306,89.49475098
3/6/2025 10:25,161.4068909,161.3516998,116.3677444,116.4835205,4.840821266,6.0467062,5.884602547,178.1316071,4.973185539,5.173745155,4.972985744,4.957079411,57.94555283,92.57203674,92.49280548,99.63160706,358.1349792,360,67.10269928,489.2834167,491.4386902,-0.249676168,-0.246119052,92.70010376,92.25273895,358.1349792,358.1752319,383.6859131,489.2807007,174.5220642,79.35696411,89.54483795
3/6/2025 10:30,158.3917084,159.1233368,116.7061386,116.6882248,4.831127644,6.033799648,5.423965454,177.6135101,4.972229004,5.178508282,4.972948074,4.957180023,57.6149826,92.56083679,92.49273682,99.6244278,357.6404114,360,70.86726379,489.4299927,491.4304199,-0.249697506,-0.246075153,92.89468384,92.59300995,357.6404114,357.8735657,383.5189209,489.4179382,174.5094604,79.48349762,89.59492493
3/6/2025 10:35,159.4932404,159.1972809,117.0663757,117.2037811,4.821434021,6.020893097,6.591004372,177.6242218,4.971272469,5.183270931,4.972910881,4.957280159,57.09514236,92.72479248,92.49266815,99.61724854,357.7445068,360,71.00498962,492.7831726,491.4258423,-0.24971883,-0.246031255,92.80966949,92.32108307,357.7445068,357.8597717,383.3519287,492.6735535,174.4968719,79.61003876,89.6450119
3/6/2025 10:40,151.1347351,152,117.3968964,117.5026932,4.811740398,6.007986546,6.284680367,177.3771057,4.970315933,5.188033581,4.972873211,4.957380772,57.31112671,93.01739502,92.49259949,99.6100769,359.1362,360,67.30690765,495.591156,491.4327393,-0.249740154,-0.245098814,92.92498016,92.46560669,359.1362,359.1881714,383.7445984,495.626709,174.4842682,79.73657227,89.69509888
3/6/2025 10:45,155.3529663,154.8437042,117.2237701,117.2522202,4.802046776,5.995079994,6.412901878,177.9886627,4.969359398,5.192796707,4.972836018,4.957481384,60.22897339,92.63816071,92.49253082,99.60289764,360.0110779,360,62.8649826,494.5270691,491.4396362,-0.249761492,-0.241971403,93.03073883,92.43798065,360.0110779,359.9702759,384.0701294,494.5699768,174.4716644,79.86310577,89.74518585
3/6/2025 10:50,155.0965576,155.064743,116.6221313,116.6426773,4.79235363,5.982173443,6.007893562,177.406601,4.968402863,5.197559357,4.972798347,4.95758152,60.25447845,92.51663971,92.49246216,99.59572601,359.1167297,360,62.6846199,491.4239197,491.4465332,-0.249782816,-0.238843977,92.35022736,92.13288116,359.1167297,359.1685486,383.9287109,491.4004822,174.4590759,79.98964691,89.7952652
3/6/2025 10:55,156.5202026,158.2172699,116.2540512,116.5796432,4.782660007,5.969266891,6.626693249,177.7911224,4.967446327,5.202322006,4.972761154,4.957682133,60.00273514,93.05452728,92.49239349,99.58854675,358.2224121,360,65.17817688,489.61026,491.4533997,-0.249804154,-0.235716566,92.77475739,92.46996307,358.2224121,358.3343811,383.7872925,489.6009521,174.4464722,80.11618042,89.84535217
3/6/2025 11:00,164.2954254,163.9494324,116.6272659,116.4496384,4.772966385,5.956360817,6.397572994,177.9902802,4.966489792,5.207085133,4.972723961,4.957782269,61.80582047,92.88098145,92.4923172,99.58136749,357.3547363,360,68.93510437,488.8277893,491.4602966,-0.249825478,-0.232589141,92.79045868,92.40299988,357.3547363,357.1811218,383.6458435,488.8283386,174.4879761,80.07929993,89.89543915
3/6/2025 11:05,162.487915,162.4854889,116.3241653,116.5434189,4.763272762,5.943454266,5.944948196,177.7878723,4.965533257,5.211847782,4.972686291,4.957882881,58.90723801,92.9070282,92.49224854,99.57419586,357.4999695,360,71.62664795,490.8624268,491.4671936,-0.249846801,-0.22946173,92.81375122,92.69083405,357.4999695,357.6770935,383.504425,490.8880615,174.5865479,79.95586395,89.94552612
3/6/2025 11:10,155.8517914,159.8380432,117.1747513,117.3925934,4.753579617,5.930547714,6.922073364,177.4975281,4.964576721,5.216610432,4.972649097,4.957983017,57.00553894,92.96884918,92.49217987,99.5670166,358.6851501,360,69.82566833,494.0524597,491.4740906,-0.24986814,-0.226334304,92.64211273,92.53499603,358.6851501,358.5035706,383.5262146,493.914093,174.6851349,80.0433197,89.9956131
3/6/2025 11:15,157.0421448,157.2841949,117.7856674,117.4468307,4.743885994,5.917641163,5.856450558,177.8181152,4.963620186,5.221373081,4.972611427,4.95808363,59.66019821,92.79696655,92.49211121,99.56820679,359.8726196,360,65.13522339,495.7265015,491.480957,-0.249889463,-0.223206893,92.80496979,92.54286194,359.8726196,359.7216187,384.0082703,495.9163513,174.7837067,80.46705627,90.04570007
3/6/2025 11:20,157.5154572,157.7149506,116.8234329,116.9854431,4.734192371,5.904734612,6.024873734,177.4644165,4.962663651,5.226136208,4.972574234,4.958184242,60.30565262,92.90169525,92.49204254,99.58776855,359.7932434,360,62.72611237,493.2720642,491.487854,-0.249910802,-0.220079467,92.49343872,92.2857132,359.7932434,359.9639587,384.151886,493.2202454,174.8822784,80.89079285,90.09578705
3/6/2025 11:25,156.1191559,156,116.9939041,116.9780426,4.724498749,5.89182806,7.213488102,177.3602753,4.972971916,5.230898857,4.972536564,4.958284378,59.33056641,92.65013123,92.49197388,99.60732269,359.2789307,360,63.78897476,490.5178528,491.494751,-0.249932125,-0.216952056,93.10762787,92.77902985,359.2789307,359.1257324,384.0519104,490.461792,174.9808502,81.29064941,90.14587402
3/6/2025 11:30,161.5485229,162.08638,116.8173523,116.8642044,4.714805603,5.878921986,6.375196934,177.9989014,4.984084606,5.235661507,4.972499371,4.958384991,60.00534058,93.04447174,92.49190521,99.62687683,358.6420898,360,66.81156158,489.763916,491.5016479,-0.249953464,-0.213824645,92.98413086,92.46712494,358.6420898,358.5750732,383.9519348,489.7292175,175.053894,81.42128754,90.195961
3/6/2025 11:35,163.378418,163.2861176,116.4894562,116.4473801,4.70511198,5.866015434,6.87395668,177.4254608,4.995196819,5.240424633,4.9724617,4.958485126,62.31609726,92.79704285,92.49183655,99.64643097,358.0128479,360,70.90801239,489.0099792,491.5067749,-0.249974787,-0.210697219,92.86244202,92.35899353,358.0128479,357.9628906,383.8519897,488.9966431,175.088623,81.55193329,90.24604797
3/6/2025 11:40,161.6060791,163.2478333,117.0272751,116.9511566,4.695418358,5.853108883,5.750302792,177.4416046,5.006309032,5.245187283,4.972424507,4.958585739,62.74635315,92.85301208,92.49176025,99.66598511,358.2184753,360,71.384758,491.7977295,491.501709,-0.249996111,-0.207569808,92.8784256,92.45764923,358.2184753,358.436615,383.7520142,491.7756042,175.1233673,81.68257904,90.29613495
3/6/2025 11:45,157.0389862,158.0577393,117.6492615,117.6228256,4.685724735,5.840202332,6.110988617,177.5018921,5.017421246,5.249949932,4.972387314,4.958686352,60.79098511,92.91972351,92.49169159,99.68553925,359.0187988,360,68.3730545,495.0768433,491.4966736,-0.236632183,-0.204442382,93.06212616,92.86690521,359.0187988,359.3321228,383.7107849,495.0249329,175.1580963,81.81321716,90.34622192
3/6/2025 11:50,152.3904572,152.5504913,117.7238007,117.8494492,4.676031113,5.82729578,5.280546188,177.1984253,5.028533936,5.254712582,4.972349644,4.958786488,59.81390381,92.60386658,92.49162292,99.70509338,360.0137939,360,63.37530518,495.4853516,491.4916382,-0.220288545,-0.201314971,92.53092957,92.49828339,360.0137939,360.1496582,383.9374695,495.4780579,175.1928406,81.94386292,90.39630127
3/6/2025 11:55,157.4756775,157.9140472,116.870842,117.0273056,4.666337967,5.814389229,6.462954998,177.4424896,5.039646149,5.259475708,4.97231245,4.9588871,63.03631592,92.94477844,92.49155426,99.72464752,359.7669678,360,62.53483963,492.1396179,491.4865723,-0.203944921,-0.198187545,92.96408081,92.60105133,359.7669678,359.8813171,384.1641235,492.0867004,175.2275696,82.07450867,90.44638824
3/6/2025 12:00,148.9504852,148.9486084,116.3744049,116.7870789,4.656644344,5.801482677,4.912259579,177.5087891,5.050758362,5.264238358,4.97227478,4.958987236,61.48549271,93.14521027,92.4914856,99.74420929,359.2134094,360,63.94416428,490.2810669,491.4815369,-0.187601283,-0.195060134,93.21946716,92.85365295,359.2134094,358.874054,384.2270508,490.1417542,175.2623138,82.20514679,90.49647522
3/6/2025 12:05,150.3226318,149.5249481,116.4727554,116.6119003,4.646950722,5.788576603,5.634947777,178.0460968,5.061870575,5.269001007,4.972237587,4.959087849,62.77074051,93.11192322,92.49141693,99.76376343,358.1996765,360,67.15168762,489.243042,491.4765015,-0.17125766,-0.191932708,93.13358307,92.49449158,358.1996765,358.3294067,384.0448303,489.3432922,175.2970428,82.33579254,90.54656219
3/6/2025 12:10,149.7944794,149.0936127,116.8922729,116.8865967,4.637257099,5.775670052,6.34779501,177.715271,5.072983265,5.273764133,4.972199917,4.959187984,61.33452606,92.54972076,92.49134827,99.78331757,358.228241,360,70.66149139,489.3117371,491.4714355,-0.154914036,-0.188805297,92.94438934,92.58197021,358.228241,358.1721191,383.8626404,489.6426392,175.3152161,82.46643829,90.59664917
3/6/2025 12:15,146.0111694,144.9982452,117.4917831,117.3633957,4.627563953,5.7627635,5.936303616,177.9940948,5.084095478,5.278526783,4.972162724,4.959288597,63.51868439,92.81642914,92.49127197,99.8028717,358.3653259,360,71.05715942,492.3707581,491.4664001,-0.138570398,-0.185677871,93.15936279,92.64060211,358.3653259,358.4173889,383.6804504,492.407196,175.3011627,82.49993134,90.64673615
3/6/2025 12:20,162.0750275,158.6069946,116.6575699,116.6689682,4.617870331,5.749856949,5.840210438,179.2585907,5.095207691,5.283289433,4.97212553,4.95938921,54.43281555,93.17144775,92.49120331,99.82242584,359.4405212,360,67.71142578,495.2153015,491.4613647,-0.122226767,-0.18255046,93.19213867,92.91236877,359.4405212,359.2319641,383.6795959,495.2198792,175.2871094,82.46592712,90.69682312
3/6/2025 12:25,161.7127991,158.6014709,116.9874878,116.9629059,4.608176708,5.736950397,6.07243824,178.8019867,5.106319904,5.288052559,4.97208786,4.959489346,53.07528305,93.11791992,92.49113464,99.84197998,359.7759399,360,63.18523026,495.0979004,491.4562988,-0.105883136,-0.179423034,93.16371918,92.66671753,359.7759399,359.8472595,383.9014587,495.0694275,175.273056,82.43191528,90.7469101
3/6/2025 12:30,166.2786255,166.7874451,115.721611,115.9299393,4.598483086,5.724043846,5.857569218,178.7692413,5.117432594,5.292815208,4.972050667,4.959589958,51.16609955,93.30467987,92.49106598,99.86153412,359.2131958,360,63.47457886,491.0606689,491.4512634,-0.089539513,-0.176295623,93.03859711,92.98822021,359.2131958,359.2021484,384.1233521,490.9526367,175.2590027,82.39791107,90.79699707
3/6/2025 12:35,163.1064453,161.0438385,115.9148865,115.6912689,4.588789463,5.711137295,5.276495457,178.437561,5.128544807,5.297577858,4.972012997,4.959690094,57.54491043,93.26854706,92.49099731,99.88109589,357.8629761,360,66.35235596,489.2437439,491.446228,-0.073195882,-0.173168212,93.0922699,92.76584625,357.8629761,358.2067261,384.0827637,489.1871033,175.2449493,82.36390686,90.84708405
3/6/2025 12:40,199.333847,199.3169556,115.419548,115.35215,4.579096317,5.69823122,3.630240679,177.0805206,5.139657021,5.302340508,4.971975803,4.959790707,65.58609772,91.83737183,92.49092865,99.90065002,357.7259827,360,70.32017517,489.4572754,491.4411621,-0.056852251,-0.170040786,91.88150024,92.27290344,357.7259827,357.5815735,383.8739014,489.3522034,175.230896,82.32989502,90.89717102
3/6/2025 12:45,194.7340851,194.6041412,115.8856201,116.090416,4.569402695,5.685324669,5.685728073,177.524826,5.150769234,5.307103634,4.971938133,4.959890842,61.76542664,92.335289,92.49085999,99.92020416,358.3806152,360,71.73548126,492.1214294,491.4361267,-0.04050862,-0.166913375,92.20684814,92.67607117,358.3806152,358.4245605,383.6650696,492.0473328,175.2168427,82.29589081,90.947258
3/6/2025 12:50,192.943161,193.1130524,116.1049271,116.413208,4.559709072,5.672418118,4.793203354,177.9299927,5.161881924,5.311866283,4.97190094,4.959991455,59.91367722,92.45147705,92.49078369,99.80980682,359.8693848,360,67.88448334,495.2765808,491.4310913,-0.02416499,-0.163785949,92.51928711,92.39689636,359.8693848,359.9855042,383.9648438,495.3668518,175.2027893,82.43029785,90.99734497
3/6/2025 12:55,198.6588287,198.5867767,115.1318665,115.5863724,4.55001545,5.659511566,4.513399601,177.8887634,5.172994137,5.316628933,4.97186327,4.960092068,60.51049805,92.1353302,92.49071503,99.55257416,360.788208,360,62.56918335,495.4551086,491.4260254,-0.00782136,-0.160658538,92.0725708,92.84392548,360.788208,360.7252197,384.4571228,495.1937866,175.3527832,82.71246338,91.04742432
3/6/2025 13:00,160.9149475,160.9000702,117.1271362,116.7689362,4.540322304,5.646605015,5.68538332,172.4117889,5.18410635,5.321392059,4.971826077,4.960192204,76.94051361,91.35455322,92.49064636,99.3195343,359.9992981,360,63.16252899,490.493988,491.4476013,0.00852227,-0.157531112,91.21793365,91.14769745,359.9992981,360.1344604,384.346344,490.903595,175.5435028,82.99462128,91.09751129
3/6/2025 13:05,164.1422577,162.9381561,115.6776505,115.6564789,4.530628681,5.633698463,2.821762085,175.5576477,5.195218563,5.326154709,4.971788883,4.960292816,72.76181793,91.27415466,92.4905777,99.55097961,358.8856812,360,67.38925171,488.0688171,491.4848633,0.024865899,-0.154403701,91.4601593,91.69721222,358.8856812,358.9115295,384.2355347,488.3456421,175.7342072,83.2767868,91.14759827
3/6/2025 13:10,165.4568787,163.2855988,116.5444946,116.5474319,4.520935059,5.620791912,5.936395168,176.2433624,5.206331253,5.330917358,4.971751213,4.960392952,69.0308075,91.4927597,92.49050903,99.7824173,358.2900391,360,71.91745758,489.2620544,491.5221252,0.04120953,-0.151276276,91.70355988,91.93504333,358.2900391,358.3019714,384.1247253,489.2674255,175.9249268,83.55895233,91.19768524
3/6/2025 13:15,173.9802094,164.818161,116.3461685,116.68396,4.511241436,5.607885838,4.091498375,172.8341064,5.217443466,5.335680485,4.97171402,4.960493565,80.59836578,91.24913788,92.49044037,99.83496857,358.7442322,360,71.87333679,492.7944031,491.5593872,0.057553161,-0.148148865,90.89261627,90.8292923,358.7442322,358.9956055,384.0139465,492.8711548,176.1156464,83.84111786,91.24777222
3/6/2025 13:20,155.2899017,155.5,117.3031006,117.5190659,4.501547813,5.594979286,5.627541065,178.2058868,5.228555679,5.340443134,4.97167635,4.960594177,63.61188126,92.56861115,92.4903717,99.09837341,360.1831665,360,66.72988892,496.8226013,491.5719604,0.073896788,-0.145021439,92.56056213,92.43422699,360.1831665,360.3243408,384.0237732,496.7443848,176.306366,84.12328339,91.29785919
3/6/2025 13:25,151.7039337,151.2449341,116.8759079,116.4776306,4.491854668,5.582072735,4.169454098,177.7604065,5.239667892,5.345205784,4.971639156,4.960694313,58.62454605,92.36807251,92.49029541,97.87341309,361.5884705,360,61.15444565,493.9127808,238.4630585,0.090240419,-0.141894028,92.21512604,92.12597656,361.5884705,361.5884705,384.2755737,493.8616333,176.1208649,83.81251526,91.34794617
3/6/2025 13:30,31.31020164,30.12402916,0.554974556,0.509353518,2.457516432,0.174165025,4.995170116,0.577939272,4.797886372,4.806304455,4.971601486,4.960794926,0.01273422,18.50173569,91.58390045,84.09406281,366.7750244,360,1.417526364,483.0307312,4.700449467,0.10658405,-0.138766602,18.4669838,50.25886154,366.7750244,366.9811096,295.8961792,482.9707031,144.9823761,78.92116547,91.23194122
3/6/2025 13:35,29.30005264,29.03482437,0.308041632,0.453030497,0.134158894,0.164516822,0.248567164,0.579498947,0.003083289,0.004854105,0.132465139,0.132465333,0.02614224,5.221514702,87.76823425,99.99899292,343.5934448,360,2.910057545,478.0562439,9.649611473,0.122927681,-0.135639191,5.146587849,0.065884553,343.5934448,343.5515137,295.6781921,478.0158081,130.3781128,76.98718262,91.06328583
3/6/2025 13:40,28.5,28.0397625,0.061108742,0.396707475,0.28894648,0.154868633,0.234418884,0.581058621,0.002534158,0.004276011,0.131684169,0.131687328,0.039550256,4.32343626,83.7511673,99.99304199,327.3390198,360,4.402588367,466.8508606,14.598773,0.139271304,-0.13251178,4.383667469,0.072368808,327.3390198,327.3485413,291.1700134,466.8157654,123.2926025,75.4857254,90.89463043
3/6/2025 13:45,28,28.5,-0.01585108,0.340384454,0.44373405,0.145220429,0.220270619,0.582618296,0.001985028,0.003697917,0.130903199,0.130909324,0.052958276,4.278259277,79.73410034,99.98709106,310.0109558,360,5.895119667,456.2052917,19.54793358,0.375246048,-0.205557093,4.318552971,0.078853071,310.0109558,309.986969,284.7329712,456.1860352,116.2070923,73.98426819,90.39332581
3/6/2025 13:50,28.24131584,28,-0.01622986,0.284061432,0.59852165,0.13557224,0.206122339,0.584177911,0.001435897,0.003119823,0.130122229,0.130131319,0.066366293,4.233082771,75.71703339,99.98114014,294.1937256,360,7.38765049,448.9786987,24.49709511,-0.028587338,-0.157543927,4.253437996,0.085337326,294.1937256,294.194397,278.2958984,448.9066467,109.8800888,73.02385712,89.46669006
3/6/2025 13:55,28,27.69708443,-0.016608639,0.227738425,0.639416933,0.125924036,0.191974059,0.585737586,0.000886767,0.002541729,0.129341245,0.1293533,0.079774313,4.187905788,71.69996643,99.97518158,280.7385864,360,8.880181313,443.8356018,29.44625664,0.213311568,-0.157157347,4.188323498,0.091821589,280.7385864,280.6365356,271.8588257,443.8487854,104.5403976,72.22441101,88.54006195
3/6/2025 14:00,25.59292793,25.75790977,-0.016987419,0.171415403,0.495723814,0.11627584,0.177825779,0.587297261,0.000337636,0.001963635,0.128560275,0.128575295,0.093182333,4.142728806,67.68289948,99.96923065,263.4039307,360,10.37271309,438.6925049,34.39542007,0.074216269,0.140996993,4.123209,0.098305844,263.4039307,263.4599304,265.4217834,438.7909546,99.53292084,71.42495728,87.11026001
3/6/2025 14:05,27.38454247,27.39604759,-0.017366197,0.115092397,0.34014979,0.106627643,0.163677514,0.588856936,-0.000211494,0.00138554,0.127779305,0.127797291,0.106590346,4.097551823,63.6658287,99.96327972,246.5818024,360,11.86524391,433.9855042,39.3445816,-0.220455736,-0.10087055,4.058094025,0.104790106,246.5818024,246.5587463,260.6427612,433.9422302,95.72338867,70.62551117,85.5785141
3/6/2025 14:10,27.05487823,27.10199547,-0.017744977,0.058769379,0.184575751,0.096979447,0.149529234,0.590416551,-0.000760625,0.000807446,0.126998335,0.127019286,0.119998366,4.052375317,59.64876175,99.9573288,242.2726288,360,13.35777473,429.3988953,44.29374313,-0.222438261,-0.078904442,3.992979527,0.111274362,242.2726288,242.1823578,255.8667603,429.3593445,91.91385651,69.82606506,85.08387756
3/6/2025 14:15,26.81347466,26.89076805,-0.018123757,0.002446363,0.02900172,0.08733125,0.135380954,0.591976225,-0.001309755,0.000229352,0.126217365,0.126241282,0.133406386,4.007198334,55.63169479,99.95137787,234.0181885,360,14.85030556,424.8122559,49.24290466,-0.224420786,-0.056938339,3.927865028,0.117758624,234.0181885,234.057312,252.3327179,424.7764893,88.74469757,69.02661896,84.5892334
3/6/2025 14:20,26.58969879,26.723526,-0.018502535,-0.033259988,0.05119215,0.077683046,0.121232681,0.5935359,-0.001858886,-0.000348742,0.125436395,0.125463277,0.146814406,3.962021351,51.61462784,99.94542694,227.3647766,360,16.34283638,420.225647,54.19206619,-0.226403311,-0.034972236,3.862750292,0.124242879,227.3647766,227.3329468,249.1221008,420.1936035,86.30903625,68.22716522,84.09459686
3/6/2025 14:25,27.42740059,26.55628395,-0.018881315,-0.033259988,0.15787442,0.06803485,0.107084401,0.595095575,-0.002408016,-0.000926836,0.124655418,0.124685273,0.160222426,3.916844606,47.59756088,99.93947601,227.1581116,360,17.83536911,415.6390076,59.14122772,-0.228385836,-0.013006129,3.797635794,0.130727142,227.1581116,226.6157532,246.6873322,415.6107483,83.87336731,67.83599091,83.5999527
3/6/2025 14:30,40,39.80567551,-0.019260094,-0.033259988,0.264556706,0.058386654,0.092936128,0.59665519,-0.002957147,-0.00150493,0.123874448,0.123907261,0.173630446,3.871667624,43.58049393,99.93352509,224.144577,360,19.32789993,411.0523682,64.09038544,-0.230368361,0.008959976,3.732521057,0.137211397,224.144577,224.0209045,244.5557404,411.0278625,81.77409363,67.5696106,83.10531616
3/6/2025 14:35,30.71015549,32.04792786,-0.019638874,-0.033259988,0.371238977,0.048738457,0.078787848,0.598214865,-0.003506277,-0.002083024,0.123093478,0.123129256,0.187038451,3.826490879,39.56342697,99.92757416,220.4955444,360,20.82043076,406.4657593,69.03955078,-0.232350886,0.03092608,3.667406559,0.143695667,220.4955444,220.4995575,242.4241333,406.4450073,80.35965729,67.30323029,82.610672
3/6/2025 14:40,37.97455597,40.64954376,-0.020017652,-0.033259988,0.477921247,0.039090261,0.064639576,0.599774539,-0.004055408,-0.002661119,0.122312501,0.122351252,0.200446472,3.781313896,35.5463562,99.9216156,214.758255,360,22.31296158,401.8791199,73.9887085,-0.234333411,0.052892186,3.742371082,0.150179923,214.758255,214.7426453,240.2925415,401.8621216,78.94522858,67.0368576,82.11603546
3/6/2025 14:45,27.1325531,27.4253006,-0.020396432,-0.033259988,0.584603548,0.029442064,0.050491299,0.601334214,-0.004604538,-0.003239213,0.121531531,0.121573247,0.213854492,3.736137152,31.52929115,99.91566467,212.9352112,360,23.8054924,397.292511,78.93787384,-0.236315936,0.074858293,3.835314274,0.156664178,212.9352112,213.0247955,238.4669952,397.2792664,77.53079224,66.77047729,81.62139893
3/6/2025 14:50,27.48212814,27.46511459,-0.020775212,-0.033259988,0.691285789,0.019793866,0.036343023,0.602893829,-0.005153669,-0.003817307,0.120750561,0.120795235,0.227262512,3.716573954,27.51222229,99.90971375,211.9401855,360,25.29802322,392.7058716,83.88703156,-0.238298461,0.096824393,3.928257704,0.163148433,211.9401855,211.701004,236.8262787,392.6963806,76.11636353,66.50409698,81.12675476
3/6/2025 14:55,27,27,-0.02115399,-0.033259988,0.996382236,0.01014567,0.022194745,0.604453504,-0.005702799,-0.004395401,0.119969591,0.120017231,0.240670532,3.75381732,23.49515533,99.90376282,209.5933228,360,26.79055405,388.1192627,88.8361969,-0.240280986,0.1187905,4.021201134,0.169632703,209.5933228,209.5346985,235.1855469,388.1135254,75.26927948,66.2377243,80.614151
3/6/2025 15:00,27.59976006,28.03746605,-0.02153277,-0.033259988,0.71548295,0.000497472,0.00804647,0.606013179,-0.00625193,-0.004973495,0.119188614,0.119239226,0.254078537,3.791060448,19.47808838,99.89781189,205.960968,360,28.28308487,383.5326233,93.78535461,-0.242263526,0.140756607,4.114144325,0.176116958,205.960968,205.908905,233.5448303,383.5306396,74.58565521,65.97134399,80.0500412
